Mod:Item:MetaData, Localized Name
avaritia:infinity_hoe, Мотыга Вечного Плодородия
avaritia:infinity_helmet, Шлем Бесконечности
avaritia:infinity_chestplate, Нагрудник Бесконечности
avaritia:infinity_pants, Поножи Бесконечности
avaritia:infinity_boots, Ботинки Бесконечности
avaritia:skullfire_sword, Меч Огненного Черепа
avaritia:endest_pearl, Всепоглощающая жемчужина
avaritia:ultimate_stew, Максимальное рагу
avaritia:cosmic_meatballs, Космические фрикадельки
avaritia:matter_cluster, Кластер материи
avaritia:compressed_crafting_table, Сжатый верстак
avaritia:double_compressed_crafting_table, Дважды сжатый верстак
avaritia:extreme_crafting_table, Экстремальный верстак
avaritia:block_resource:0, Блок нейтрония
avaritia:block_resource:1, Блок бесконечности
avaritia:block_resource:2, Кристалическая матрица
avaritia:neutron_collector, Сборщик нейтрония
avaritia:neutronium_compressor, Компрессор нейтрония
biomesoplenty:grass:0, Спектральный Мох
biomesoplenty:grass:1, Заросший Камень
biomesoplenty:grass:2, Глинистый Блок Травы
biomesoplenty:grass:3, Песчаный Блок Травы
biomesoplenty:grass:4, Илистый Блок Травы
biomesoplenty:grass:5, Изначальный Блок Травы
biomesoplenty:grass:6, Заросший Адский Камень
biomesoplenty:grass:7, Цветущий Блок Травы
biomesoplenty:grass:8, Мицелиевый Адский Камень
biomesoplenty:dirt:8, Грубая Глинистая Земля
biomesoplenty:dirt:0, Глинистая Земля
biomesoplenty:dirt:9, Грубая Песчаная Земля
biomesoplenty:dirt:1, Песчаная Земля
biomesoplenty:dirt:10, Грубая Илистая Земля
biomesoplenty:dirt:2, Илистая Земля
biomesoplenty:grass_path:0, Глинистая Тропинка
biomesoplenty:grass_path:1, Песчаная Тропинка
biomesoplenty:grass_path:2, Илистая Тропинка
biomesoplenty:farmland_0:0, Глинистая Пашня
biomesoplenty:farmland_0:1, Песчаная Пашня
biomesoplenty:farmland_1:0, Илистая Пашня
biomesoplenty:white_sand:0, Белый Песок
biomesoplenty:white_sandstone:0, Белый Песчаник
biomesoplenty:white_sandstone:1, Резной Белый Песчаник
biomesoplenty:white_sandstone:2, Гладкий Белый Песчаник
biomesoplenty:white_sandstone_stairs:0, Ступеньки из Белого Песчаника
biomesoplenty:dried_sand:0, Сухой Песок
biomesoplenty:hard_ice:0, Затвердевший Лёд
biomesoplenty:ash_block:0, Пепельный Блок
biomesoplenty:mud:0, Грязь
biomesoplenty:flesh:0, Плоть
biomesoplenty:crystal:0, Небесный Кристалл
biomesoplenty:biome_block:0, Руда Эссенции Биома
biomesoplenty:gem_ore:0, Аметистовая Руда из Края
biomesoplenty:gem_ore:1, Рубиновая Руда
biomesoplenty:gem_ore:2, Хризолитовая Руда
biomesoplenty:gem_ore:3, Топазовая Руда
biomesoplenty:gem_ore:4, Танзанитовая Руда
biomesoplenty:gem_ore:5, Малахитовая Руда
biomesoplenty:gem_ore:6, Сапфировая Руда
biomesoplenty:gem_ore:7, Янтарная Руда
biomesoplenty:gem_block:0, Блок Аметиста
biomesoplenty:gem_block:1, Блок Рубина
biomesoplenty:gem_block:2, Блок Хризолита
biomesoplenty:gem_block:3, Блок Топаза
biomesoplenty:gem_block:4, Блок Танзанита
biomesoplenty:gem_block:5, Блок Малахита
biomesoplenty:gem_block:6, Блок Сапфира
biomesoplenty:gem_block:7, Блок Янтаря
biomesoplenty:hive:0, Блок Улья
biomesoplenty:hive:1, Блок Медового Сота
biomesoplenty:hive:2, Пустой Блок Медового Сота
biomesoplenty:hive:3, Заполненный Блок Медового Сота
biomesoplenty:honey_block:0, Медовый Блок
biomesoplenty:blue_fire:0, Синий Огонёк
biomesoplenty:bamboo_thatching:0, Бамбуковая Солома
biomesoplenty:mud_brick_block:0, Кирпичи из Грязи
biomesoplenty:mud_brick_stairs:0, Ступеньки из Грязи
biomesoplenty:other_slab:0, Плитка из Грязи
biomesoplenty:other_slab:1, Плита из Белого Песчаника
biomesoplenty:log_0:4, Священный Дуб
biomesoplenty:log_0:5, Вишнёвое Дерево
biomesoplenty:log_0:6, Теневое Дерево
biomesoplenty:log_0:7, Пихта
biomesoplenty:log_1:4, Эфирное Дерево
biomesoplenty:log_1:5, Магическое Дерево
biomesoplenty:log_1:6, Мангровое Дерево
biomesoplenty:log_1:7, Пальма
biomesoplenty:log_2:4, Красное Дерево
biomesoplenty:log_2:5, Ива
biomesoplenty:log_2:6, Сосна
biomesoplenty:log_2:7, Адское Дерево
biomesoplenty:log_3:4, Жакаранда
biomesoplenty:log_3:5, Махагони
biomesoplenty:log_3:6, Эбеновое Дерево
biomesoplenty:log_3:7, Эвкалипт
biomesoplenty:log_4:4, Стебель Гигантского Цветка
biomesoplenty:log_4:5, Мёртвое Дерево
biomesoplenty:leaves_0:8, Пожелтевшие Осенние Листья
biomesoplenty:leaves_0:9, Покрасневшие Осенние Листья
biomesoplenty:leaves_0:10, Бамбуковые Листья
biomesoplenty:leaves_0:11, Магические Листья
biomesoplenty:leaves_1:8, Теневые Листья
biomesoplenty:leaves_1:9, Мертвые Листья
biomesoplenty:leaves_1:10, Пихтовые Листья
biomesoplenty:leaves_1:11, Эфирные Листья
biomesoplenty:leaves_2:8, Изначальные Листья
biomesoplenty:leaves_2:9, Розовые Вишнёвые Листья
biomesoplenty:leaves_2:10, Белые Вишнёвые Листья
biomesoplenty:leaves_2:11, Клёновые Листья
biomesoplenty:leaves_3:8, Листья Адского Дерева
biomesoplenty:leaves_3:9, Листья Цветущий Дуба
biomesoplenty:leaves_3:10, Жакарандовые Листья
biomesoplenty:leaves_3:11, Листья Священного Дуба
biomesoplenty:leaves_4:8, Мангровые Листья
biomesoplenty:leaves_4:9, Пальмовые Листья
biomesoplenty:leaves_4:10, Листья Красного Дерева
biomesoplenty:leaves_4:11, Ивовые Листья
biomesoplenty:leaves_5:8, Сосновые Листья
biomesoplenty:leaves_5:9, Махагоневые Листья
biomesoplenty:leaves_5:10, Эбеновые Листья
biomesoplenty:leaves_5:11, Эвкалиптовые Листья
biomesoplenty:leaves_6:8, Лепесток Красного Гигантского Цветка
biomesoplenty:leaves_6:9, Лепесток Жёлтого Гигантского Цветка
biomesoplenty:planks_0:0, Доски из Священного Дуба
biomesoplenty:planks_0:1, Вишнёвые Доски
biomesoplenty:planks_0:2, Теневые Доски
biomesoplenty:planks_0:3, Пихтовые Доски
biomesoplenty:planks_0:4, Эфирные Доски
biomesoplenty:planks_0:5, Магические Доски
biomesoplenty:planks_0:6, Мангровые Доски
biomesoplenty:planks_0:7, Пальмовые Доски
biomesoplenty:planks_0:8, Доски из Красного Дерева
biomesoplenty:planks_0:9, Ивовые Доски
biomesoplenty:planks_0:10, Сосновые Доски
biomesoplenty:planks_0:11, Доски из Адского Дерева
biomesoplenty:planks_0:12, Жакарандовые Доски
biomesoplenty:planks_0:13, Махагоновые Доски
biomesoplenty:planks_0:14, Эбеновые Доски
biomesoplenty:planks_0:15, Эвкалиптовые Доски
biomesoplenty:sacred_oak_stairs:0, Ступеньки из Священного Дуба
biomesoplenty:cherry_stairs:0, Лестница Вишнёвого Дерева
biomesoplenty:umbran_stairs:0, Теневые Ступеньки
biomesoplenty:fir_stairs:0, Пихтовые Ступеньки
biomesoplenty:ethereal_stairs:0, Эфирные Ступеньки
biomesoplenty:magic_stairs:0, Ступеньки из Магического Дерева
biomesoplenty:mangrove_stairs:0, Мангровые Ступеньки
